DATE,JULIAN,TREEID,CIRCUIT,BCON,BBRK,FBUD,FOPN,FPST,SEX,LENGTH,WIDTH,LFIN,L75,L95,TIP,COMMENTS,,
5/15/15,135,POTR-05,52,BB,99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new5-19-11 M flwrs gone,,
5/15/15,135,ACSA-04,53,BB,100,BB,100,100,ND,-99,-99,65,70,0,0,new tree fall 2007 (03 cut),,
5/15/15,135,PRSE-04,54,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,flwrs visible-not open yet,,
5/15/15,135,QURU-04,55,BB,99,BB,100,50,0,-99,-99,25,0,0,0,,,
5/15/15,135,ACRU-05,56,BB,100,BB,100,100,F,10,9,38,0,0,0,lots of fruit dev - up to 2 cm,,
5/15/15,135,FRAM-08,57,BB,100,BB,100,0,F,-99,-99,13,0,0,0,new tree 4-1-15,,
5/15/15,135,POTR-02,58,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,fruit developing ,,
5/21/15,141,AMSP-01,1,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
5/21/15,141,FRAM-01,2,BB,100,ND,0,0,ND,-99,-99,25,0,0,0,lower branches dead,,
5/21/15,141,PRSE-01,3,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
5/21/15,141,ACRU-01,4,BB,97,BB,100,100,M,-99,-99,23,0,0,0,,,
5/21/15,141,COAL-05,5,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 2009 (01 dead?),,
5/21/15,141,AMSP-02,6,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
5/21/15,141,ACSA-01,7,BB,100,ND,0,0,ND,14,15,65,60,10,0,,,
5/21/15,141,BELE-01,8,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,ice damage dec08,,
5/21/15,141,BEAL-01,9,BB,100,ND,0,0,ND,13,8,63,55,5,F,,,
5/21/15,141,COAL-04,10,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,dead,,
5/21/15,141,QURU-01,11,BB,100,BB,100,80,ND,-99,-99,28,0,0,0,,,
5/21/15,141,QUAL-05,12,BB,99,ND,0,0,ND,8,5,13,0,0,0,new tree 2005,,
5/21/15,141,FAGR-01,13,BB,100,ND,0,0,ND,18,9,63,25,5,0,,,
5/21/15,141,ACPE-01,14,BB,100,BB,100,50,M,16,15,45,0,0,S,,,
5/21/15,141,QUVE-01,15,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
5/21/15,141,BEPA-01,16,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
5/21/15,141,CRSP-01,17,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
5/21/15,141,ACRU-02,18,BB,99,BB,100,100,M,-99,-99,40,10,0,0,,,
5/21/15,141,ACPE-02,19,BB,100,BB,100,75,F,17,15,43,0,0,F,,,
5/21/15,141,FAGR-05,20,BB,100,ND,0,0,ND,-99,-99,48,15,0,F,unhealthy-bbd&ice damage,,
5/21/15,141,ACPE-03,21,BB,100,BB,100,50,M,16,15,40,0,0,F,,,
5/21/15,141,HAVI-01,22,BB,100,ND,0,0,ND,12,9,58,30,5,0,,,
5/21/15,141,BEAL-02,23,BB,100,ND,0,0,ND,8,5,55,20,0,0,,,
5/21/15,141,BELE-02,24,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
5/21/15,141,FAGR-06,25,BB,100,ND,0,0,ND,-99,-99,48,20,0,0,new tree fall 2004,,
5/21/15,141,AMSP-03,26,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
5/21/15,141,BEAL-03,27,BB,100,ND,0,0,ND,8,5,55,25,0,F,,,
5/21/15,141,HAVI-02,28,BB,100,ND,0,0,ND,11,9,65,40,10,F,,,
5/21/15,141,QURU-02,29,BB,100,ND,0,0,ND,-99,-99,30,0,0,0,,,
5/21/15,141,ACRU-03,30,BB,100,BB,100,100,M,-99,-99,50,15,0,0,,,
5/21/15,141,ACPE-04,31,BB,100,ND,0,0,ND,13,14,45,0,0,0,,,
5/21/15,141,QUVE-02,32,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,tree unhealthy/dying?,,
5/21/15,141,ACRU-04,33,BB,100,BB,100,100,M,12,14,53,30,0,0,,,
5/21/15,141,QUAL-02,34,BB,100,ND,0,0,ND,-99,-99,28,0,0,0,,,
5/21/15,141,CRSP-03,35,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
5/21/15,141,BELE-03,36,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
5/21/15,141,HAVI-03,37,BB,100,ND,0,0,ND,12,8,63,60,15,F,,,
5/21/15,141,QUVE-03,38,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
5/21/15,141,QUVE-04,39,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,sprouts unhealthy?,,
5/21/15,141,QURU-03,40,BB,100,BB,100,100,ND,-99,-99,55,40,0,0,,,
5/21/15,141,CRSP-02,41,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,flwrs not quite open,,
5/21/15,141,PRSE-02,42,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
5/21/15,141,BEPA-02,43,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
5/21/15,141,BEPA-06,44,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-1-14 (03 dead),,
5/21/15,141,BEPA-05,45,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree fall 2012,,
5/21/15,141,COAL-06,46,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-16-15 (03 dead),,
5/21/15,141,FRAM-07,47,BB,100,ND,ND,ND,ND,-99,-99,18,0,0,0,new tree 5-1-08 (02 dead),,
5/21/15,141,FAGR-04,48,BB,100,ND,0,0,ND,18,8,65,60,5,0,,,
5/21/15,141,QUAL-03,49,BB,100,ND,0,0,ND,-99,-99,30,0,0,0,,,
5/21/15,141,ACSA-02,50,BB,100,ND,0,0,ND,15,15,80,80,50,F,,,
5/21/15,141,FRAM-03,51,BB,100,ND,0,0,ND,32,16,58,35,0,0,,,
5/21/15,141,POTR-05,52,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new 5-19-11  ,,
5/21/15,141,ACSA-04,53,BB,100,BB,100,100,ND,-99,-99,80,80,60,0,new tree fall 2007 (03 cut),,
5/21/15,141,PRSE-04,54,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,flwrs just starting to open,,
5/21/15,141,QURU-04,55,BB,100,BB,100,100,ND,-99,-99,50,35,0,F,,,
5/21/15,141,ACRU-05,56,BB,100,BB,100,100,F,12,12,55,30,10,F,lots of fruit dev-up to ~2.7cm,,
5/21/15,141,FRAM-08,57,BB,100,BB,100,ND,F,-99,-99,48,0,0,0,new tree 4-1-15,,
5/21/15,141,POTR-02,58,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,seeds dispersing?,,
5/29/15,149,AMSP-01,1,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
5/29/15,149,FRAM-01,2,BB,100,ND,0,0,ND,-99,-99,40,0,0,0,,,
5/29/15,149,PRSE-01,3,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
5/29/15,149,ACRU-01,4,BB,100,BB,100,100,M,-99,-99,68,65,10,S,,,
5/29/15,149,COAL-05,5,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 2009 (01 dead?),,
5/29/15,149,AMSP-02,6,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
5/29/15,149,ACSA-01,7,BB,100,ND,0,0,ND,14,15,83,80,60,0,,,
5/29/15,149,BELE-01,8,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,ice damage dec08,,
5/29/15,149,BEAL-01,9,BB,100,ND,0,0,ND,14,9,73,75,15,M,,,
5/29/15,149,COAL-04,10,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,dead,,
5/29/15,149,QURU-01,11,BB,100,BB,100,100,ND,-99,-99,60,35,0,0,,,
5/29/15,149,QUAL-05,12,BB,100,ND,0,0,ND,16,11,45,0,0,0,new tree 2005,,
5/29/15,149,FAGR-01,13,BB,100,ND,0,0,ND,19,9,73,75,35,0,,,
5/29/15,149,ACPE-01,14,BB,100,BB,100,100,M&F,18,16,58,45,0,S, a few fruit developing,,
5/29/15,149,QUVE-01,15,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
5/29/15,149,BEPA-01,16,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
5/29/15,149,CRSP-01,17,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
5/29/15,149,ACRU-02,18,BB,100,BB,100,100,M,-99,-99,65,70,5,S,,,
5/29/15,149,ACPE-02,19,BB,100,BB,100,100,F,20,19,63,50,5,S, lots of fruit developing,,
5/29/15,149,FAGR-05,20,BB,100,ND,0,0,ND,-99,-99,65,75,35,0,unhealthy-bbd&ice damage,,
5/29/15,149,ACPE-03,21,BB,100,BB,100,100,M,20,20,63,50,10,F,,,
5/29/15,149,HAVI-01,22,BB,100,ND,0,0,ND,14,11,70,70,15,0,,,
5/29/15,149,BEAL-02,23,BB,100,ND,0,0,ND,9,6,73,75,10,S,,,
5/29/15,149,BELE-02,24,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
5/29/15,149,FAGR-06,25,BB,100,ND,0,0,ND,-99,-99,78,80,55,0,new tree fall 2004,,
5/29/15,149,AMSP-03,26,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
5/29/15,149,BEAL-03,27,BB,100,ND,ND,ND,ND,9,6,68,80,15,S,,,
5/29/15,149,HAVI-02,28,BB,100,ND,0,0,ND,12,10,75,80,10,F,,,
5/29/15,149,QURU-02,29,BB,100,ND,0,0,ND,-99,-99,58,25,0,0,,,
5/29/15,149,ACRU-03,30,BB,100,BB,100,100,M,-99,-99,68,70,5,S,,,
5/29/15,149,ACPE-04,31,BB,100,ND,0,0,ND,16,16,75,75,30,F,,,
5/29/15,149,QUVE-02,32,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
5/29/15,149,ACRU-04,33,BB,100,BB,100,100,M,11,12,53,10,0,0,,,
5/29/15,149,QUAL-02,34,BB,100,ND,0,0,ND,-99,-99,60,35,0,0,,,
5/29/15,149,CRSP-03,35,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
5/29/15,149,BELE-03,36,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
5/29/15,149,HAVI-03,37,BB,100,ND,0,0,ND,12,9,70,80,25,F,,,
5/29/15,149,QUVE-03,38,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
5/29/15,149,QUVE-04,39,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
5/29/15,149,QURU-03,40,BB,100,BB,100,100,ND,-99,-99,73,75,10,0,,,
5/29/15,149,CRSP-02,41,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
5/29/15,149,PRSE-02,42,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
5/29/15,149,BEPA-02,43,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
5/29/15,149,BEPA-06,44,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-1-14 (03 dead),,
5/29/15,149,BEPA-05,45,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree fall 2012,,
5/29/15,149,COAL-06,46,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-16-15 (03 dead),,
5/29/15,149,FRAM-07,47,BB,100,ND,ND,ND,ND,-99,-99,58,20,0,0,new tree 5-1-08 (02 dead),,
5/29/15,149,FAGR-04,48,BB,100,ND,0,0,ND,18,9,85,80,40,F,,,
5/29/15,149,QUAL-03,49,BB,100,ND,0,0,ND,-99,-99,63,60,0,0,,,
5/29/15,149,ACSA-02,50,BB,100,ND,0,0,ND,16,16,95,80,95,F,,,
5/29/15,149,FRAM-03,51,BB,100,ND,0,0,ND,36,20,78,80,15,0,,,
5/29/15,149,POTR-05,52,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new 5-19-11  ,,
5/29/15,149,ACSA-04,53,BB,100,BB,100,100,ND,-99,-99,93,80,90,0,new tree fall 2007 (03 cut),,
5/29/15,149,PRSE-04,54,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
5/29/15,149,QURU-04,55,BB,100,BB,100,100,ND,-99,-99,75,75,15,0,,,
5/29/15,149,ACRU-05,56,BB,100,BB,100,100,F,12,11,60,50,5,S,lots of seeds dispersing,,
5/29/15,149,FRAM-08,57,BB,100,ND,ND,ND,ND,-99,-99,75,75,10,0,new tree 4-1-15,,
5/29/15,149,POTR-02,58,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,seeds gone,,
6/10/15,161,AMSP-01,1,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/10/15,161,FRAM-01,2,BB,100,ND,0,0,ND,-99,-99,70,75,0,0,unhealthy-lower part dead,,
6/10/15,161,PRSE-01,3,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/10/15,161,ACRU-01,4,BB,100,BB,100,100,M,-99,-99,90,80,70,M,,,
6/10/15,161,COAL-05,5,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 2009 (01 dead?),,
6/10/15,161,AMSP-02,6,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/10/15,161,ACSA-01,7,BB,100,ND,0,0,ND,14,15,96,80,97,0,,,
6/10/15,161,BELE-01,8,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,ice damage dec08,,
6/10/15,161,BEAL-01,9,BB,100,ND,0,0,ND,14,8,95,80,95,S,,,
6/10/15,161,COAL-04,10,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,dead,,
6/10/15,161,QURU-01,11,BB,100,BB,100,100,ND,-99,-99,85,80,75,0,,,
6/10/15,161,QUAL-05,12,BB,100,ND,0,0,ND,20,13,70,70,0,0,new tree 2005,,
6/10/15,161,FAGR-01,13,BB,100,ND,0,0,ND,19,9,95,80,95,F,,,
6/10/15,161,ACPE-01,14,BB,100,BB,100,100,M&F,20,18,85,80,70,M, a few fruit developing,,
6/10/15,161,QUVE-01,15,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/10/15,161,BEPA-01,16,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/10/15,161,CRSP-01,17,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/10/15,161,ACRU-02,18,BB,100,BB,100,100,M,-99,-99,85,80,65,S,,,
6/10/15,161,ACPE-02,19,BB,100,BB,100,100,F,21,20,80,80,50,F,lots of seeds!,,
6/10/15,161,FAGR-05,20,BB,100,ND,0,0,ND,-99,-99,93,80,80,F,unhealthy-bbd&ice damage,,
6/10/15,161,ACPE-03,21,BB,100,BB,100,100,M,21,20,75,75,25,F,,,
6/10/15,161,HAVI-01,22,BB,100,ND,0,0,ND,13,10,88,80,65,F,,,
6/10/15,161,BEAL-02,23,BB,100,ND,0,0,ND,9,6,85,80,70,S,,,
6/10/15,161,BELE-02,24,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/10/15,161,FAGR-06,25,BB,100,ND,0,0,ND,-99,-99,95,80,95,0,new tree fall 2004,,
6/10/15,161,AMSP-03,26,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/10/15,161,BEAL-03,27,BB,100,ND,ND,ND,ND,10,7,90,80,80,S,,,
6/10/15,161,HAVI-02,28,BB,100,ND,0,0,ND,11,9,95,80,95,0,,,
6/10/15,161,QURU-02,29,BB,100,ND,0,0,ND,-99,-99,78,80,30,0,,,
6/10/15,161,ACRU-03,30,BB,100,BB,100,100,M,-99,-99,85,80,65,F,,,
6/10/15,161,ACPE-04,31,BB,100,ND,0,0,ND,17,17,83,80,50,S,,,
6/10/15,161,QUVE-02,32,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/10/15,161,ACRU-04,33,BB,100,BB,100,100,M,13,15,85,80,70,0,,,
6/10/15,161,QUAL-02,34,BB,100,ND,0,0,ND,-99,-99,75,75,25,0,,,
6/10/15,161,CRSP-03,35,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/10/15,161,BELE-03,36,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/10/15,161,HAVI-03,37,BB,100,ND,0,0,ND,12,8,90,80,80,F,,,
6/10/15,161,QUVE-03,38,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/10/15,161,QUVE-04,39,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/10/15,161,QURU-03,40,BB,100,BB,100,100,ND,-99,-99,85,80,75,0,,,
6/10/15,161,CRSP-02,41,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/10/15,161,PRSE-02,42,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/10/15,161,BEPA-02,43,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/10/15,161,BEPA-06,44,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-1-14 (03 dead),,
6/10/15,161,BEPA-05,45,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree fall 2012,,
6/10/15,161,COAL-06,46,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-16-15 (03 dead),,
6/10/15,161,FRAM-07,47,BB,100,ND,ND,ND,ND,-99,-99,85,80,75,0,new tree 5-1-08 (02 dead),,
6/10/15,161,FAGR-04,48,BB,100,ND,0,0,ND,18,8,95,80,95,0,,,
6/10/15,161,QUAL-03,49,BB,100,ND,0,0,ND,-99,-99,80,80,25,0,,,
6/10/15,161,ACSA-02,50,BB,100,ND,0,0,ND,17,18,98,80,97,F,,,
6/10/15,161,FRAM-03,51,BB,100,ND,0,0,ND,36,22,85,80,80,0,,,
6/10/15,161,POTR-05,52,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new 5-19-11  ,,
6/10/15,161,ACSA-04,53,BB,100,BB,100,100,ND,-99,-99,98,80,97,0,new tree fall 2007 (03 cut),,
6/10/15,161,PRSE-04,54,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/10/15,161,QURU-04,55,BB,100,BB,100,100,ND,-99,-99,90,80,85,F,,,
6/10/15,161,ACRU-05,56,BB,100,BB,100,100,F,13,13,88,80,65,S,fruit gone,,
6/10/15,161,FRAM-08,57,BB,100,BB,100,100,F,-99,-99,85,80,75, ,new tree 4-1-15,,
6/10/15,161,POTR-02,58,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/17/15,168,AMSP-01,1,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/17/15,168,FRAM-01,2,BB,100,ND,0,0,ND,-99,-99,85,80,65,0,unhealthy-lower part dead,,
6/17/15,168,PRSE-01,3,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/17/15,168,ACRU-01,4,BB,100,BB,100,100,M,-99,-99,95,80,95,M,,,
6/17/15,168,COAL-05,5,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 2009 (01 dead?),,
6/17/15,168,AMSP-02,6,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/17/15,168,ACSA-01,7,BB,100,ND,0,0,ND,14,15,98,80,97,0,,,
6/17/15,168,BELE-01,8,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,ice damage dec08,,
6/17/15,168,BEAL-01,9,BB,100,ND,0,0,ND,14,8,95,80,95,S,,,
6/17/15,168,COAL-04,10,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,dead,,
6/17/15,168,QURU-01,11,BB,100,BB,100,100,ND,-99,-99,88,80,80,0,,,
6/17/15,168,QUAL-05,12,BB,100,ND,0,0,ND,21,14,90,80,80,0,new tree 2005,,
6/17/15,168,FAGR-01,13,BB,100,ND,0,0,ND,19,9,95,80,95,0,,,
6/17/15,168,ACPE-01,14,BB,100,BB,100,100,M&F,20,18,93,80,85,S,a few seeds, ,
6/17/15,168,QUVE-01,15,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/17/15,168,BEPA-01,16,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/17/15,168,CRSP-01,17,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/17/15,168,ACRU-02,18,BB,100,BB,100,100,M,-99,-99,95,80,92,F,,,
6/17/15,168,ACPE-02,19,BB,100,BB,100,100,F,21,20,90,80,80,F,lots of seeds!,,
6/17/15,168,FAGR-05,20,BB,100,ND,0,0,ND,-99,-99,95,80,95,F,unhealthy-bbd&ice damage,,
6/17/15,168,ACPE-03,21,BB,100,BB,100,100,M,21,20,88,80,80,S,,,
6/17/15,168,HAVI-01,22,BB,100,ND,0,0,ND,13,10,95,80,95,F,,,
6/17/15,168,BEAL-02,23,BB,100,ND,0,0,ND,9,6,95,80,95,F,,,
6/17/15,168,BELE-02,24,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/17/15,168,FAGR-06,25,BB,100,ND,0,0,ND,-99,-99,98,80,97,0,new tree fall 2004,,
6/17/15,168,AMSP-03,26,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/17/15,168,BEAL-03,27,BB,100,ND,ND,ND,ND,10,7,95,80,95,S,,,
6/17/15,168,HAVI-02,28,BB,100,ND,0,0,ND,11,9,98,80,97,F,,,
6/17/15,168,QURU-02,29,BB,100,ND,0,0,ND,-99,-99,88,80,80,0,,,
6/17/15,168,ACRU-03,30,BB,100,BB,100,100,M,-99,-99,95,80,95,F,,,
6/17/15,168,ACPE-04,31,BB,100,ND,0,0,ND,17,17,90,80,80,S,,,
6/17/15,168,QUVE-02,32,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/17/15,168,ACRU-04,33,BB,100,BB,100,100,M,13,15,98,80,97,0,,,
6/17/15,168,QUAL-02,34,BB,100,ND,0,0,ND,-99,-99,88,80,80,0,,,
6/17/15,168,CRSP-03,35,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/17/15,168,BELE-03,36,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/17/15,168,HAVI-03,37,BB,100,ND,0,0,ND,12,8,96,80,97,F,,,
6/17/15,168,QUVE-03,38,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/17/15,168,QUVE-04,39,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/17/15,168,QURU-03,40,BB,100,BB,100,100,ND,-99,-99,90,80,85,0,,,
6/17/15,168,CRSP-02,41,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/17/15,168,PRSE-02,42,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/17/15,168,BEPA-02,43,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/17/15,168,BEPA-06,44,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-1-14 (03 dead),,
6/17/15,168,BEPA-05,45,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree fall 2012,,
6/17/15,168,COAL-06,46,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 4-16-15 (03 dead),,
6/17/15,168,FRAM-07,47,BB,100,ND,ND,ND,ND,-99,-99,93,80,90,0,new tree 5-1-08 (02 dead),,
6/17/15,168,FAGR-04,48,BB,100,ND,0,0,ND,18,8,98,80,97,F,,,
6/17/15,168,QUAL-03,49,BB,100,ND,0,0,ND,-99,-99,93,80,90,0,,,
6/17/15,168,ACSA-02,50,BB,100,ND,0,0,ND,17,18,99,80,97,F,,,
6/17/15,168,FRAM-03,51,BB,100,ND,0,0,ND,36,22,95,80,95,0,,,
6/17/15,168,POTR-05,52,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new 5-19-11  ,,
6/17/15,168,ACSA-04,53,BB,100,BB,100,100,ND,-99,-99,100,80,97,0,new tree fall 2007 (03 cut),,
6/17/15,168,PRSE-04,54,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/17/15,168,QURU-04,55,BB,100,BB,100,199,ND,-99,-99,93,80,90,F,,,
6/17/15,168,ACRU-05,56,BB,100,BB,100,100,F,13,13,90,80,85,S,fruit gone,,
6/17/15,168,FRAM-08,57,BB,100,BB,100,100,F,-99,-99,93,80,90,0,new tree 4-1-15,,
6/17/15,168,POTR-02,58,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/25/15,176,AMSP-01,1,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/25/15,176,FRAM-01,2,BB,100,ND,0,0,ND,-99,-99,90,80,90,0,unhealthy-lower part dead,,
6/25/15,176,PRSE-01,3,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/25/15,176,ACRU-01,4,BB,100,BB,100,100,M,-99,-99,97,80,97,M,,,
6/25/15,176,COAL-05,5,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,new tree 2009 (01 dead?),,
6/25/15,176,AMSP-02,6,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/25/15,176,ACSA-01,7,BB,100,ND,0,0,ND,14,15,100,80,97,0,,,
6/25/15,176,BELE-01,8,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,ice damage dec08,,
6/25/15,176,BEAL-01,9,BB,100,ND,0,0,ND,14,8,98,80,97,S,,,
6/25/15,176,COAL-04,10,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,dead,,
6/25/15,176,QURU-01,11,BB,100,BB,100,100,ND,-99,-99,97,80,97,0,,,
6/25/15,176,QUAL-05,12,BB,100,ND,0,0,ND,21,14,98,80,97,0,new tree 2005,,
6/25/15,176,FAGR-01,13,BB,100,ND,0,0,ND,19,9,99,80,97,0,,,
6/25/15,176,ACPE-01,14,BB,100,BB,100,100,M&F,20,18,97,80,97,S,a few seeds,,
6/25/15,176,QUVE-01,15,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/25/15,176,BEPA-01,16,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/25/15,176,CRSP-01,17,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,
6/25/15,176,ACRU-02,18,BB,100,BB,100,100,M,-99,-99,98,80,97,F,,,
6/25/15,176,ACPE-02,19,BB,100,BB,100,100,F,21,20,96,80,97,F,lots of seeds!,,
